# melange 6.0.1-54 — generated by scripts/status/extract_melange_surface.sh
Belt.Map.Int	minKey
Belt.Map.Int	minKeyUndefined
Belt.Map.Int	minUndefined
Belt.Map.Int	minimum
Belt.Map.Int	partition
Belt.Map.Int	partitionU
Belt.Map.Int	reduce
Belt.Map.Int	reduceU
Belt.Map.Int	remove
Belt.Map.Int	removeMany
Belt.Map.Int	set
Belt.Map.Int	size
Belt.Map.Int	some
Belt.Map.Int	someU
Belt.Map.Int	split
Belt.Map.Int	toArray
Belt.Map.Int	toList
Belt.Map.Int	update
Belt.Map.Int	updateU
Belt.Map.Int	valuesToArray
Belt.Map.String	checkInvariantInternal
Belt.Map.String	cmp
Belt.Map.String	cmpU
Belt.Map.String	empty
Belt.Map.String	eq
Belt.Map.String	eqU
Belt.Map.String	every
Belt.Map.String	everyU
Belt.Map.String	findFirstBy
Belt.Map.String	findFirstByU
Belt.Map.String	forEach
Belt.Map.String	forEachU
Belt.Map.String	fromArray
Belt.Map.String	get
Belt.Map.String	getExn
Belt.Map.String	getUndefined
Belt.Map.String	getWithDefault
Belt.Map.String	has
Belt.Map.String	isEmpty
Belt.Map.String	keep
Belt.Map.String	keepU
Belt.Map.String	keysToArray
Belt.Map.String	map
Belt.Map.String	mapU
Belt.Map.String	mapWithKey
Belt.Map.String	mapWithKeyU
Belt.Map.String	maxKey
Belt.Map.String	maxKeyUndefined
Belt.Map.String	maxUndefined
Belt.Map.String	maximum
Belt.Map.String	merge
Belt.Map.String	mergeMany
Belt.Map.String	mergeU
Belt.Map.String	minKey
Belt.Map.String	minKeyUndefined
Belt.Map.String	minUndefined
Belt.Map.String	minimum
Belt.Map.String	partition
Belt.Map.String	partitionU
Belt.Map.String	reduce
Belt.Map.String	reduceU
Belt.Map.String	remove
Belt.Map.String	removeMany
Belt.Map.String	set
Belt.Map.String	size
Belt.Map.String	some
Belt.Map.String	someU
Belt.Map.String	split
Belt.Map.String	toArray
Belt.Map.String	toList
Belt.Map.String	update
Belt.Map.String	updateU
Belt.Map.String	valuesToArray
Belt.MutableMap	checkInvariantInternal
Belt.MutableMap	clear
Belt.MutableMap	cmp
Belt.MutableMap	cmpU
Belt.MutableMap	eq
Belt.MutableMap	eqU
Belt.MutableMap	every
Belt.MutableMap	everyU
Belt.MutableMap	forEach
Belt.MutableMap	forEachU
Belt.MutableMap	fromArray
Belt.MutableMap	get
Belt.MutableMap	getExn
Belt.MutableMap	getUndefined
Belt.MutableMap	getWithDefault
Belt.MutableMap	has
Belt.MutableMap	isEmpty
Belt.MutableMap	keysToArray
Belt.MutableMap	make
Belt.MutableMap	map
Belt.MutableMap	mapU
Belt.MutableMap	mapWithKey
Belt.MutableMap	mapWithKeyU
Belt.MutableMap	maxKey
Belt.MutableMap	maxKeyUndefined
Belt.MutableMap	maxUndefined
Belt.MutableMap	maximum
Belt.MutableMap	mergeMany
Belt.MutableMap	minKey
Belt.MutableMap	minKeyUndefined
Belt.MutableMap	minUndefined
Belt.MutableMap	minimum
Belt.MutableMap	reduce
Belt.MutableMap	reduceU
Belt.MutableMap	remove
Belt.MutableMap	removeMany
Belt.MutableMap	set
Belt.MutableMap	size
Belt.MutableMap	some
Belt.MutableMap	someU
